,gas_fuel_flow,hpc_eta,ngp,npt
2018-08-16 11:19:02+00:00,4643.16,0.79,85.52,82.14
2018-08-16 11:19:32+00:00,4646.76,0.79,85.58,82.19
2018-08-16 11:20:02+00:00,4647.98,0.79,85.6,82.05
2018-08-16 11:20:32+00:00,4646.98,0.79,85.56,81.88
2018-08-16 11:21:02+00:00,4648.49,0.79,85.6,81.9
2018-08-16 11:21:32+00:00,4649.86,0.79,85.62,81.92
2018-08-16 11:22:02+00:00,4647.84,0.79,85.6,82.01
2018-08-16 11:22:32+00:00,4651.79,0.79,85.66,82.03
2018-08-16 11:23:02+00:00,4650.09,0.79,85.62,81.92
2018-08-16 11:23:32+00:00,4652.97,0.79,85.68,82.08
2018-08-16 11:24:02+00:00,4654.73,0.79,85.68,82.08
2018-08-16 11:24:32+00:00,4656.05,0.79,85.74,82.1
2018-08-16 11:25:02+00:00,4658.04,0.79,85.78,82.11
2018-08-16 11:25:32+00:00,4657.39,0.79,85.76,82.19
2018-08-16 11:26:02+00:00,4658.76,0.79,85.78,82.02
2018-08-16 11:26:32+00:00,4657.35,0.79,85.76,81.85
2018-08-16 11:27:02+00:00,4660.42,0.79,85.82,81.97
2018-08-16 11:27:32+00:00,4660.74,0.79,85.84,82.03
2018-08-16 11:28:02+00:00,4661.56,0.79,85.84,81.98
2018-08-16 11:28:32+00:00,4662.58,0.79,85.86,82.02
2018-08-16 11:29:02+00:00,4662.62,0.79,85.86,82.09
2018-08-16 11:29:32+00:00,4663.02,0.79,85.86,81.92
2018-08-16 11:30:02+00:00,4564.56,0.79,84.06,82.0
2018-08-16 11:30:32+00:00,4565.79,0.79,84.1,81.88
2018-08-16 11:31:02+00:00,4568.26,0.79,84.1,82.06
2018-08-16 11:31:32+00:00,4568.97,0.79,84.14,82.19
2018-08-16 11:32:02+00:00,4571.16,0.79,84.14,81.91
2018-08-16 11:32:32+00:00,4570.46,0.79,84.16,82.05
2018-08-16 11:33:02+00:00,4572.02,0.79,84.18,82.09
2018-08-16 11:33:32+00:00,4572.86,0.79,84.2,81.99
2018-08-16 11:34:02+00:00,4572.8,0.79,84.2,81.95
2018-08-16 11:34:32+00:00,4572.3,0.79,84.2,82.0
2018-08-16 11:35:02+00:00,4574.35,0.79,84.22,82.09
2018-08-16 11:35:32+00:00,4576.53,0.79,84.28,82.04
2018-08-16 11:36:02+00:00,4578.69,0.79,84.3,81.99
2018-08-16 11:36:32+00:00,4580.72,0.79,84.36,82.15
2018-08-16 11:37:02+00:00,4577.57,0.79,84.3,81.95
2018-08-16 11:37:32+00:00,4581.5,0.79,84.36,82.05
2018-08-16 11:38:02+00:00,4577.12,0.79,84.28,81.96
2018-08-16 11:38:32+00:00,4580.51,0.79,84.36,82.2
2018-08-16 11:39:02+00:00,4583.63,0.79,84.42,82.06
2018-08-16 11:39:32+00:00,4582.02,0.79,84.38,82.0
2018-08-16 11:40:02+00:00,4583.86,0.79,84.4,82.04
2018-08-16 11:40:32+00:00,4587.25,0.79,84.46,81.95
2018-08-16 11:41:02+00:00,4583.93,0.79,84.42,81.81
2018-08-16 11:41:32+00:00,4586.91,0.79,84.48,81.9
2018-08-16 11:42:02+00:00,4588.74,0.79,84.48,81.85
2018-08-16 11:42:32+00:00,4588.58,0.79,84.5,81.95
2018-08-16 11:43:02+00:00,4589.22,0.79,84.5,82.29
2018-08-16 11:43:32+00:00,4592.17,0.79,84.54,81.79
2018-08-16 11:44:02+00:00,4592.51,0.79,84.56,81.97
2018-08-16 11:44:32+00:00,4593.94,0.79,84.6,81.91
2018-08-16 11:45:02+00:00,4593.69,0.79,84.6,82.0
2018-08-16 11:45:32+00:00,4596.2,0.79,84.62,81.86
2018-08-16 11:46:02+00:00,4594.94,0.79,84.62,81.99
2018-08-16 11:46:32+00:00,4596.88,0.79,84.64,82.07
2018-08-16 11:47:02+00:00,4597.4,0.79,84.66,82.01
2018-08-16 11:47:32+00:00,4599.97,0.79,84.7,82.05
2018-08-16 11:48:02+00:00,4601.59,0.79,84.72,81.95
2018-08-16 11:48:32+00:00,4599.56,0.79,84.7,81.94
2018-08-16 11:49:02+00:00,4600.6,0.79,84.72,82.02
2018-08-16 11:49:32+00:00,4601.08,0.79,84.74,82.18
2018-08-16 11:50:02+00:00,4600.92,0.79,84.72,81.87
2018-08-16 11:50:32+00:00,4604.45,0.79,84.78,82.13
2018-08-16 11:51:02+00:00,4603.11,0.79,84.78,81.95
2018-08-16 11:51:32+00:00,4605.95,0.79,84.8,81.93
2018-08-16 11:52:02+00:00,4605.53,0.79,84.8,81.89
2018-08-16 11:52:32+00:00,4609.49,0.79,84.88,82.02
2018-08-16 11:53:02+00:00,4608.25,0.79,84.86,81.87
2018-08-16 11:53:32+00:00,4608.48,0.79,84.84,81.85
2018-08-16 11:54:02+00:00,4612.87,0.79,84.94,81.95
2018-08-16 11:54:32+00:00,4614.74,0.79,84.98,82.25
2018-08-16 11:55:02+00:00,4613.07,0.79,84.94,82.05
2018-08-16 11:55:32+00:00,4615.23,0.79,85.0,82.04
2018-08-16 11:56:02+00:00,4615.18,0.79,84.98,81.99
2018-08-16 11:56:32+00:00,4615.44,0.79,85.0,81.98
2018-08-16 11:57:02+00:00,4618.04,0.79,85.04,82.08
2018-08-16 11:57:32+00:00,4616.03,0.79,84.98,81.85
2018-08-16 11:58:02+00:00,4618.26,0.79,85.06,82.05
2018-08-16 11:58:32+00:00,4619.09,0.79,85.06,82.03
2018-08-16 11:59:02+00:00,4622.01,0.79,85.12,82.08
2018-08-16 11:59:32+00:00,4623.42,0.79,85.14,82.21
2018-08-16 12:00:02+00:00,4622.97,0.79,85.14,81.91
2018-08-16 12:00:32+00:00,4625.31,0.79,85.18,82.03
2018-08-16 12:01:02+00:00,4624.76,0.79,85.16,82.13
2018-08-16 12:01:32+00:00,4627.1,0.79,85.2,81.94
2018-08-16 12:02:02+00:00,4627.6,0.79,85.22,81.88
2018-08-16 12:02:32+00:00,4627.11,0.79,85.18,81.86
2018-08-16 12:03:02+00:00,4630.12,0.79,85.26,81.93
2018-08-16 12:03:32+00:00,4629.28,0.79,85.24,81.84
2018-08-16 12:04:02+00:00,4631.91,0.79,85.28,81.88
2018-08-16 12:04:32+00:00,4632.57,0.79,85.3,81.95
2018-08-16 12:05:02+00:00,4632.87,0.79,85.32,82.05
2018-08-16 12:05:32+00:00,4633.12,0.79,85.32,82.02
2018-08-16 12:06:02+00:00,4635.4,0.79,85.36,82.04
2018-08-16 12:06:32+00:00,4634.88,0.79,85.34,82.17
2018-08-16 12:07:02+00:00,4636.08,0.79,85.38,81.89
2018-08-16 12:07:32+00:00,4638.63,0.79,85.42,82.02
2018-08-16 12:08:02+00:00,4637.26,0.79,85.4,82.13
2018-08-16 12:08:32+00:00,4639.78,0.79,85.44,81.98
2018-08-16 12:09:02+00:00,4639.32,0.79,85.46,82.1
2018-08-16 12:09:32+00:00,4640.2,0.79,85.44,82.01
2018-08-16 12:10:02+00:00,4643.51,0.79,85.5,81.97
2018-08-16 12:10:32+00:00,4643.07,0.79,85.52,82.07
2018-08-16 12:11:02+00:00,4647.68,0.79,85.58,82.13
2018-08-16 12:11:32+00:00,4645.69,0.79,85.56,82.05
2018-08-16 12:12:02+00:00,4647.12,0.79,85.56,82.02
2018-08-16 12:12:32+00:00,4647.42,0.79,85.56,81.91
2018-08-16 12:13:02+00:00,4648.25,0.79,85.58,82.01
2018-08-16 12:13:32+00:00,4648.82,0.79,85.6,81.88
2018-08-16 12:14:02+00:00,4649.84,0.79,85.64,82.01
2018-08-16 12:14:32+00:00,4652.71,0.79,85.68,82.0
2018-08-16 12:15:02+00:00,4648.53,0.79,85.62,82.06
2018-08-16 12:15:32+00:00,4653.31,0.79,85.68,81.96
2018-08-16 12:16:02+00:00,4654.23,0.79,85.7,82.0
2018-08-16 12:16:32+00:00,4652.4,0.79,85.68,82.0
2018-08-16 12:17:02+00:00,4655.79,0.79,85.74,82.06
2018-08-16 12:17:32+00:00,4656.95,0.79,85.76,82.12
2018-08-16 12:18:02+00:00,4659.3,0.79,85.78,81.88
2018-08-16 12:18:32+00:00,4660.26,0.79,85.82,81.84
2018-08-16 12:19:02+00:00,4659.65,0.79,85.8,81.88
2018-08-16 12:19:32+00:00,4660.53,0.79,85.82,82.06
2018-08-16 12:20:02+00:00,4660.87,0.79,85.82,81.89
2018-08-16 12:20:32+00:00,4661.96,0.79,85.84,81.88
2018-08-16 12:21:02+00:00,4665.35,0.79,85.92,82.13
2018-08-16 12:21:32+00:00,4563.66,0.79,84.04,81.94
2018-08-16 12:22:02+00:00,4566.75,0.79,84.1,81.93
2018-08-16 12:22:32+00:00,4568.03,0.79,84.12,81.97
2018-08-16 12:23:02+00:00,4566.91,0.79,84.1,82.07
2018-08-16 12:23:32+00:00,4569.87,0.79,84.16,82.23
2018-08-16 12:24:02+00:00,4567.34,0.79,84.12,81.87
2018-08-16 12:24:32+00:00,4570.57,0.79,84.16,82.0
2018-08-16 12:25:02+00:00,4572.42,0.79,84.18,81.85
2018-08-16 12:25:32+00:00,4571.54,0.79,84.22,82.26
2018-08-16 12:26:02+00:00,4573.79,0.79,84.22,81.86
2018-08-16 12:26:32+00:00,4573.22,0.79,84.2,82.01
2018-08-16 12:27:02+00:00,4574.93,0.79,84.24,81.88
2018-08-16 12:27:32+00:00,4574.36,0.79,84.22,81.93
2018-08-16 12:28:02+00:00,4574.34,0.79,84.24,81.96
2018-08-16 12:28:32+00:00,4576.6,0.79,84.28,82.08
2018-08-16 12:29:02+00:00,4578.99,0.79,84.32,82.09
2018-08-16 12:29:32+00:00,4578.89,0.79,84.3,81.84
2018-08-16 12:30:02+00:00,4579.59,0.79,84.34,82.03
2018-08-16 12:30:32+00:00,4580.51,0.79,84.34,81.94
2018-08-16 12:31:02+00:00,4583.34,0.79,84.4,81.86
2018-08-16 12:31:32+00:00,4585.15,0.79,84.42,82.08
2018-08-16 12:32:02+00:00,4583.45,0.79,84.4,81.97
2018-08-16 12:32:32+00:00,4588.88,0.79,84.5,82.2
2018-08-16 12:33:02+00:00,4587.55,0.79,84.48,82.05
2018-08-16 12:33:32+00:00,4588.63,0.79,84.48,81.94
2018-08-16 12:34:02+00:00,4587.75,0.79,84.48,81.97
2018-08-16 12:34:32+00:00,4589.4,0.79,84.5,82.0
2018-08-16 12:35:02+00:00,4589.9,0.79,84.52,82.14
2018-08-16 12:35:32+00:00,4593.05,0.79,84.58,82.16
2018-08-16 12:36:02+00:00,4593.94,0.79,84.6,81.81
2018-08-16 12:36:32+00:00,4591.82,0.79,84.56,82.06
2018-08-16 12:37:02+00:00,4594.7,0.79,84.6,82.17
2018-08-16 12:37:32+00:00,4594.88,0.79,84.6,82.05
2018-08-16 12:38:02+00:00,4595.38,0.79,84.62,82.02
2018-08-16 12:38:32+00:00,4596.61,0.79,84.64,81.7
2018-08-16 12:39:02+00:00,4599.67,0.79,84.7,81.99
2018-08-16 12:39:32+00:00,4598.97,0.79,84.68,82.03
2018-08-16 12:40:02+00:00,4601.11,0.79,84.72,82.06
2018-08-16 12:40:32+00:00,4600.36,0.79,84.72,81.99
2018-08-16 12:41:02+00:00,4602.54,0.79,84.76,82.04
2018-08-16 12:41:32+00:00,4602.5,0.79,84.74,81.93
2018-08-16 12:42:02+00:00,4604.63,0.79,84.78,82.11
2018-08-16 12:42:32+00:00,4604.88,0.79,84.8,81.96
2018-08-16 12:43:02+00:00,4606.9,0.79,84.82,82.08
2018-08-16 12:43:32+00:00,4608.18,0.79,84.86,81.93
2018-08-16 12:44:02+00:00,4609.72,0.79,84.88,82.0
2018-08-16 12:44:32+00:00,4608.17,0.79,84.86,82.0
2018-08-16 12:45:02+00:00,4609.81,0.79,84.9,82.02
2018-08-16 12:45:32+00:00,4612.42,0.79,84.94,82.02
2018-08-16 12:46:02+00:00,4610.51,0.79,84.9,82.13
2018-08-16 12:46:32+00:00,4613.31,0.79,84.96,82.04
2018-08-16 12:47:02+00:00,4615.48,0.79,84.98,81.93
2018-08-16 12:47:32+00:00,4613.28,0.79,84.94,82.04
2018-08-16 12:48:02+00:00,4616.65,0.79,85.0,81.86
2018-08-16 12:48:32+00:00,4617.44,0.79,85.0,81.93
2018-08-16 12:49:02+00:00,4615.66,0.79,84.98,81.92
2018-08-16 12:49:32+00:00,4620.24,0.79,85.06,82.02
2018-08-16 12:50:02+00:00,4621.21,0.79,85.08,81.95
2018-08-16 12:50:32+00:00,4620.34,0.79,85.08,82.04
2018-08-16 12:51:02+00:00,4622.51,0.79,85.12,81.94
2018-08-16 12:51:32+00:00,4622.75,0.79,85.12,81.92
2018-08-16 12:52:02+00:00,4625.75,0.79,85.18,82.14
2018-08-16 12:52:32+00:00,4624.51,0.79,85.14,81.93
2018-08-16 12:53:02+00:00,4625.64,0.79,85.18,82.0
2018-08-16 12:53:32+00:00,4627.91,0.79,85.22,81.94
2018-08-16 12:54:02+00:00,4628.07,0.79,85.22,81.99
2018-08-16 12:54:32+00:00,4630.06,0.79,85.26,81.94
2018-08-16 12:55:02+00:00,4629.48,0.79,85.26,81.98
2018-08-16 12:55:32+00:00,4628.83,0.79,85.22,81.88
2018-08-16 12:56:02+00:00,4632.71,0.79,85.3,82.03
2018-08-16 12:56:32+00:00,4633.68,0.79,85.34,82.05
2018-08-16 12:57:02+00:00,4632.97,0.79,85.28,82.05
2018-08-16 12:57:32+00:00,4637.12,0.79,85.38,81.66
2018-08-16 12:58:02+00:00,4635.28,0.79,85.36,82.04
2018-08-16 12:58:32+00:00,4638.04,0.79,85.4,82.02
2018-08-16 12:59:02+00:00,4639.09,0.79,85.42,81.87
2018-08-16 12:59:32+00:00,4638.8,0.79,85.42,82.1
2018-08-16 13:00:02+00:00,4639.33,0.79,85.44,82.1
2018-08-16 13:00:32+00:00,4641.28,0.79,85.46,81.99
2018-08-16 13:01:02+00:00,4641.74,0.79,85.46,81.71
2018-08-16 13:01:32+00:00,4641.75,0.79,85.46,81.93
2018-08-16 13:02:02+00:00,4645.27,0.79,85.52,81.96
2018-08-16 13:02:32+00:00,4645.04,0.79,85.52,81.8
2018-08-16 13:03:02+00:00,4647.2,0.79,85.56,81.99
2018-08-16 13:03:32+00:00,4646.49,0.79,85.56,82.17
2018-08-16 13:04:02+00:00,4647.46,0.79,85.58,82.02
2018-08-16 13:04:32+00:00,4648.27,0.79,85.6,81.98
2018-08-16 13:05:02+00:00,4648.9,0.79,85.6,82.12
2018-08-16 13:05:32+00:00,4650.43,0.79,85.64,81.96
2018-08-16 13:06:02+00:00,4649.69,0.79,85.6,81.82
2018-08-16 13:06:32+00:00,4652.72,0.79,85.68,82.11
2018-08-16 13:07:02+00:00,4651.15,0.79,85.64,81.82
2018-08-16 13:07:32+00:00,4653.5,0.79,85.68,82.03
2018-08-16 13:08:02+00:00,4654.95,0.79,85.72,81.99
2018-08-16 13:08:32+00:00,4651.55,0.79,85.64,81.95
2018-08-16 13:09:02+00:00,4655.68,0.79,85.74,82.03
2018-08-16 13:09:32+00:00,4654.71,0.79,85.72,81.94
2018-08-16 13:10:02+00:00,4659.52,0.79,85.78,81.96
2018-08-16 13:10:32+00:00,4658.41,0.79,85.78,82.17
2018-08-16 13:11:02+00:00,4660.09,0.79,85.8,81.99
2018-08-16 13:11:32+00:00,4661.87,0.79,85.84,81.81
2018-08-16 13:12:02+00:00,4662.92,0.79,85.86,82.11
2018-08-16 13:12:32+00:00,4662.65,0.79,85.88,82.04
2018-08-16 13:13:02+00:00,4664.2,0.79,85.88,81.86
2018-08-16 13:13:32+00:00,4564.61,0.79,84.06,82.01
2018-08-16 13:14:02+00:00,4567.09,0.79,84.08,82.04
2018-08-16 13:14:32+00:00,4565.95,0.79,84.08,82.19
2018-08-16 13:15:02+00:00,4568.52,0.79,84.12,81.9
2018-08-16 13:15:32+00:00,4567.62,0.79,84.12,82.07
2018-08-16 13:16:02+00:00,4570.23,0.79,84.14,82.04
2018-08-16 13:16:32+00:00,4570.42,0.79,84.16,82.05
2018-08-16 13:17:02+00:00,4570.38,0.79,84.16,82.11
2018-08-16 13:17:32+00:00,4569.31,0.79,84.14,81.96
2018-08-16 13:18:02+00:00,4574.4,0.79,84.24,81.99
2018-08-16 13:18:32+00:00,4576.72,0.79,84.28,82.11
2018-08-16 13:19:02+00:00,4573.54,0.79,84.22,81.91
2018-08-16 13:19:32+00:00,4576.72,0.79,84.28,82.04
2018-08-16 13:20:02+00:00,4576.2,0.79,84.26,82.07
2018-08-16 13:20:32+00:00,4577.44,0.79,84.28,81.88
2018-08-16 13:21:02+00:00,4577.41,0.79,84.28,81.85
2018-08-16 13:21:32+00:00,4580.11,0.79,84.34,81.99
2018-08-16 13:22:02+00:00,4579.91,0.79,84.32,82.0
2018-08-16 13:22:32+00:00,4582.75,0.79,84.38,81.93
